,G,Date,Age,WL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PTS,GmSc,+/-
1719,45,1996-02-04,32,L,,13.0,29.0,0.448,4.0,7.0,0.5710000000000001,9.0,11.0,0.818,3.0,4.0,3.0,1.0,4.0,39.0,26.1,
1720,46,1996-02-06,32,L,,9.0,22.0,0.409,0.0,2.0,0.0,10.0,17.0,0.588,2.0,6.0,3.0,0.0,3.0,28.0,17.0,
1721,47,1996-02-07,32,W,,15.0,31.0,0.484,0.0,0.0,,10.0,13.0,0.769,11.0,6.0,3.0,2.0,2.0,40.0,34.2,
1722,48,1996-02-13,32,W,,11.0,23.0,0.478,2.0,3.0,0.667,8.0,10.0,0.8,9.0,3.0,0.0,0.0,4.0,32.0,20.3,
1723,49,1996-02-15,32,W,,10.0,30.0,0.333,0.0,1.0,0.0,12.0,12.0,1.0,8.0,5.0,3.0,0.0,1.0,32.0,22.9,
1724,50,1996-02-16,32,W,,13.0,23.0,0.565,4.0,4.0,1.0,5.0,5.0,1.0,7.0,4.0,0.0,1.0,2.0,35.0,27.7,
1725,51,1996-02-18,33,W,,16.0,29.0,0.552,3.0,4.0,0.75,9.0,10.0,0.9,5.0,7.0,3.0,2.0,3.0,44.0,38.3,
1726,52,1996-02-20,33,W,,6.0,19.0,0.316,0.0,0.0,,2.0,3.0,0.667,9.0,6.0,0.0,0.0,0.0,14.0,9.6,
1727,53,1996-02-22,33,W,,15.0,26.0,0.5770000000000001,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0,34.0,23.9,
1728,54,1996-02-23,33,L,,9.0,21.0,0.429,1.0,4.0,0.25,12.0,13.0,0.923,9.0,5.0,4.0,0.0,3.0,31.0,26.3,
1729,55,1996-02-25,33,W,,8.0,19.0,0.421,1.0,1.0,1.0,6.0,8.0,0.75,5.0,7.0,2.0,0.0,1.0,23.0,19.5,
1730,56,1996-02-27,33,W,,11.0,24.0,0.458,2.0,3.0,0.667,11.0,12.0,0.917,6.0,7.0,2.0,0.0,1.0,35.0,29.9,
1731,57,1996-03-01,33,W,,7.0,17.0,0.412,1.0,3.0,0.333,2.0,3.0,0.667,3.0,6.0,6.0,0.0,3.0,17.0,15.2,
1732,58,1996-03-02,33,W,,8.0,15.0,0.5329999999999999,0.0,2.0,0.0,5.0,8.0,0.625,8.0,8.0,4.0,1.0,1.0,21.0,25.4,
1733,59,1996-03-05,33,W,,12.0,20.0,0.6,4.0,5.0,0.8,5.0,6.0,0.833,8.0,4.0,2.0,0.0,3.0,33.0,29.2,
1734,60,1996-03-07,33,W,,21.0,28.0,0.75,2.0,4.0,0.5,9.0,10.0,0.9,11.0,2.0,6.0,0.0,4.0,53.0,47.7,
1735,61,1996-03-10,33,L,,12.0,26.0,0.462,2.0,4.0,0.5,6.0,7.0,0.857,8.0,3.0,1.0,1.0,7.0,32.0,16.6,
1736,62,1996-03-13,33,W,,12.0,25.0,0.48,2.0,6.0,0.333,11.0,12.0,0.917,6.0,5.0,1.0,0.0,3.0,37.0,26.4,
1737,63,1996-03-15,33,W,,14.0,22.0,0.636,3.0,5.0,0.6,2.0,3.0,0.667,6.0,3.0,3.0,2.0,3.0,33.0,27.3,
1738,64,1996-03-16,33,W,,14.0,29.0,0.483,2.0,5.0,0.4,7.0,7.0,1.0,16.0,5.0,1.0,3.0,0.0,37.0,32.9,
1739,65,1996-03-18,33,W,,15.0,32.0,0.469,0.0,5.0,0.0,8.0,10.0,0.8,11.0,4.0,1.0,0.0,2.0,38.0,24.7,
1740,66,1996-03-19,33,W,,7.0,16.0,0.438,0.0,3.0,0.0,6.0,6.0,1.0,9.0,3.0,2.0,0.0,6.0,20.0,12.0,
1741,67,1996-03-21,33,W,,14.0,24.0,0.583,1.0,4.0,0.25,7.0,7.0,1.0,11.0,5.0,1.0,0.0,1.0,36.0,30.4,
1742,68,1996-03-24,33,L,,14.0,22.0,0.636,0.0,1.0,0.0,8.0,8.0,1.0,9.0,2.0,0.0,2.0,2.0,36.0,30.5,
1743,69,1996-03-28,33,W,,5.0,12.0,0.417,0.0,1.0,0.0,3.0,6.0,0.5,5.0,7.0,1.0,1.0,0.0,13.0,12.3,
1744,70,1996-03-30,33,W,,6.0,15.0,0.4,0.0,1.0,0.0,9.0,10.0,0.9,9.0,6.0,2.0,0.0,1.0,21.0,21.6,
1745,71,1996-04-02,33,W,,11.0,23.0,0.478,2.0,3.0,0.667,8.0,8.0,1.0,8.0,3.0,2.0,0.0,1.0,32.0,24.6,
1746,72,1996-04-04,33,W,,13.0,24.0,0.542,1.0,4.0,0.25,13.0,16.0,0.813,7.0,3.0,4.0,2.0,4.0,40.0,33.2,
1747,73,1996-04-05,33,W,,10.0,16.0,0.625,2.0,2.0,1.0,2.0,3.0,0.667,5.0,4.0,3.0,0.0,3.0,24.0,20.7,
1748,74,1996-04-07,33,W,,10.0,30.0,0.333,2.0,4.0,0.5,5.0,5.0,1.0,3.0,1.0,2.0,0.0,1.0,27.0,12.2,
1749,75,1996-04-08,33,L,,13.0,27.0,0.481,1.0,3.0,0.333,13.0,19.0,0.684,11.0,5.0,1.0,0.0,1.0,40.0,31.5,
1750,76,1996-04-11,33,W,,8.0,18.0,0.444,0.0,1.0,0.0,1.0,4.0,0.25,7.0,3.0,3.0,0.0,3.0,17.0,11.8,
1751,77,1996-04-12,33,W,,10.0,16.0,0.625,2.0,4.0,0.5,1.0,1.0,1.0,3.0,0.0,4.0,1.0,2.0,23.0,19.4,
1752,78,1996-04-14,33,W,,11.0,18.0,0.611,4.0,7.0,0.5710000000000001,6.0,6.0,1.0,12.0,3.0,1.0,0.0,3.0,32.0,28.7,
1753,79,1996-04-16,33,W,,9.0,27.0,0.333,1.0,4.0,0.25,3.0,4.0,0.75,9.0,4.0,2.0,1.0,4.0,22.0,10.5,
1754,80,1996-04-18,33,W,,11.0,18.0,0.611,4.0,5.0,0.8,4.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,30.0,23.0,
1755,81,1996-04-20,33,L,,9.0,23.0,0.391,2.0,5.0,0.4,4.0,5.0,0.8,2.0,6.0,1.0,1.0,3.0,24.0,13.0,
1756,82,1996-04-21,33,W,,11.0,22.0,0.5,1.0,3.0,0.333,3.0,3.0,1.0,4.0,4.0,4.0,0.0,1.0,26.0,22.4,
1757,1,2002-10-30,39,L,,4.0,14.0,0.28600000000000003,0.0,0.0,,0.0,2.0,0.0,3.0,1.0,3.0,0.0,2.0,8.0,0.4,4.0
1758,2,2002-10-31,39,W,,8.0,15.0,0.5329999999999999,0.0,0.0,,5.0,5.0,1.0,4.0,5.0,2.0,1.0,0.0,21.0,20.7,29.0
1759,3,2002-11-02,39,L,,7.0,16.0,0.438,1.0,2.0,0.5,6.0,8.0,0.75,2.0,2.0,2.0,0.0,0.0,21.0,15.0,1.0
1760,4,2002-11-05,39,L,,5.0,14.0,0.35700000000000004,0.0,0.0,,0.0,0.0,,2.0,1.0,1.0,0.0,1.0,10.0,2.7,2.0
1761,5,2002-11-06,39,W,,2.0,6.0,0.333,0.0,1.0,0.0,2.0,3.0,0.667,3.0,4.0,3.0,0.0,1.0,6.0,7.1,3.0
1762,6,2002-11-08,39,W,,9.0,14.0,0.643,0.0,0.0,,7.0,12.0,0.583,3.0,3.0,2.0,0.0,2.0,25.0,18.2,-7.0
1763,7,2002-11-09,39,W,,5.0,11.0,0.455,0.0,1.0,0.0,2.0,2.0,1.0,8.0,6.0,0.0,2.0,0.0,12.0,13.9,10.0
1764,8,2002-11-12,39,L,,13.0,22.0,0.591,0.0,0.0,,1.0,2.0,0.5,6.0,4.0,1.0,1.0,4.0,27.0,18.7,8.0
1765,9,2002-11-14,39,W,,7.0,17.0,0.412,0.0,1.0,0.0,5.0,5.0,1.0,6.0,1.0,1.0,0.0,3.0,19.0,8.8,11.0
1766,10,2002-11-16,39,W,,4.0,5.0,0.8,0.0,0.0,,0.0,0.0,,5.0,2.0,2.0,0.0,1.0,8.0,8.8,16.0
1767,11,2002-11-17,39,L,,9.0,16.0,0.563,1.0,2.0,0.5,0.0,0.0,,2.0,3.0,1.0,0.0,5.0,19.0,9.7,-13.0
1768,12,2002-11-22,39,L,,4.0,15.0,0.267,0.0,0.0,,0.0,0.0,,2.0,1.0,0.0,0.0,1.0,8.0,-1.4,-6.0
1769,13,2002-11-23,39,L,,9.0,18.0,0.5,0.0,0.0,,2.0,2.0,1.0,6.0,5.0,2.0,0.0,3.0,20.0,15.7,-6.0
1770,14,2002-11-26,39,L,,10.0,21.0,0.476,3.0,3.0,1.0,5.0,8.0,0.625,1.0,2.0,3.0,0.0,1.0,28.0,19.0,2.0
1771,15,2002-11-29,39,L,,6.0,15.0,0.4,0.0,1.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,14.0,7.0,-15.0
1772,16,2002-11-30,39,L,,8.0,20.0,0.4,0.0,2.0,0.0,0.0,0.0,,4.0,2.0,0.0,1.0,2.0,16.0,5.7,-1.0
1773,17,2002-12-03,39,W,,9.0,20.0,0.45,0.0,0.0,,7.0,8.0,0.875,7.0,4.0,0.0,0.0,1.0,25.0,17.7,21.0
1774,18,2002-12-04,39,W,,5.0,14.0,0.35700000000000004,0.0,0.0,,11.0,16.0,0.688,9.0,4.0,6.0,2.0,3.0,21.0,21.1,16.0
1775,19,2002-12-06,39,L,,7.0,21.0,0.333,0.0,0.0,,2.0,2.0,1.0,6.0,0.0,0.0,0.0,3.0,16.0,2.1,-12.0
1776,20,2002-12-07,39,W,,9.0,18.0,0.5,0.0,1.0,0.0,2.0,4.0,0.5,9.0,2.0,3.0,0.0,2.0,20.0,14.1,7.0
1777,21,2002-12-10,39,L,,6.0,10.0,0.6,0.0,0.0,,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,14.0,13.1,-15.0
1778,22,2002-12-13,39,L,,5.0,20.0,0.25,0.0,0.0,,2.0,2.0,1.0,5.0,4.0,2.0,0.0,4.0,12.0,1.5,-14.0
1779,23,2002-12-15,39,W,,1.0,9.0,0.111,0.0,0.0,,0.0,0.0,,8.0,9.0,2.0,1.0,0.0,2.0,7.5,11.0
1780,24,2002-12-17,39,W,,12.0,18.0,0.667,0.0,0.0,,6.0,6.0,1.0,3.0,2.0,0.0,0.0,1.0,30.0,22.3,3.0
1781,25,2002-12-18,39,W,,14.0,23.0,0.609,2.0,3.0,0.667,3.0,3.0,1.0,5.0,2.0,3.0,0.0,3.0,33.0,25.4,4.0
1782,26,2002-12-21,39,L,,8.0,20.0,0.4,0.0,0.0,,0.0,0.0,,5.0,3.0,0.0,1.0,2.0,16.0,7.1,-15.0
1783,27,2002-12-23,39,L,,5.0,15.0,0.333,1.0,1.0,1.0,2.0,2.0,1.0,7.0,8.0,0.0,2.0,3.0,13.0,9.4,-2.0
1784,28,2002-12-26,39,L,,7.0,17.0,0.412,0.0,1.0,0.0,3.0,4.0,0.75,4.0,1.0,0.0,2.0,4.0,17.0,5.6,-8.0
1785,29,2002-12-28,39,W,,4.0,10.0,0.4,0.0,1.0,0.0,2.0,2.0,1.0,4.0,5.0,1.0,1.0,0.0,10.0,10.6,4.0
1786,30,2002-12-30,39,L,,8.0,17.0,0.471,0.0,0.0,,5.0,5.0,1.0,8.0,9.0,3.0,0.0,4.0,21.0,18.4,-9.0
1787,31,2002-12-31,39,W,,7.0,15.0,0.467,1.0,1.0,1.0,2.0,2.0,1.0,7.0,3.0,1.0,0.0,2.0,17.0,12.5,4.0
1788,32,2003-01-02,39,W,,4.0,11.0,0.364,0.0,2.0,0.0,2.0,2.0,1.0,5.0,5.0,2.0,0.0,3.0,10.0,7.9,32.0
1789,33,2003-01-04,39,W,,14.0,26.0,0.5379999999999999,3.0,4.0,0.75,10.0,12.0,0.833,12.0,4.0,3.0,0.0,2.0,41.0,35.4,15.0
1790,34,2003-01-06,39,W,,7.0,18.0,0.389,0.0,2.0,0.0,5.0,5.0,1.0,11.0,7.0,4.0,0.0,4.0,19.0,16.6,6.0
1791,35,2003-01-08,39,W,,5.0,13.0,0.385,0.0,0.0,,4.0,5.0,0.8,10.0,7.0,1.0,0.0,2.0,14.0,11.8,7.0
1792,36,2003-01-10,39,L,,7.0,17.0,0.412,0.0,0.0,,0.0,0.0,,2.0,5.0,0.0,1.0,0.0,14.0,9.3,-8.0
1793,37,2003-01-11,39,W,,8.0,25.0,0.32,0.0,0.0,,7.0,9.0,0.778,10.0,3.0,1.0,0.0,2.0,23.0,13.2,9.0
1794,38,2003-01-14,39,L,,8.0,23.0,0.348,0.0,0.0,,6.0,6.0,1.0,5.0,4.0,3.0,2.0,2.0,22.0,16.2,-3.0
1795,39,2003-01-16,39,W,,12.0,25.0,0.48,0.0,1.0,0.0,8.0,10.0,0.8,6.0,8.0,2.0,0.0,1.0,32.0,26.1,11.0
1796,40,2003-01-18,39,L,,10.0,25.0,0.4,0.0,3.0,0.0,5.0,6.0,0.833,8.0,7.0,5.0,1.0,2.0,25.0,21.3,-14.0
1797,41,2003-01-20,39,W,,11.0,22.0,0.5,0.0,2.0,0.0,3.0,4.0,0.75,5.0,6.0,1.0,1.0,3.0,25.0,17.2,15.0
1798,42,2003-01-22,39,L,,9.0,21.0,0.429,0.0,0.0,,0.0,0.0,,4.0,3.0,3.0,0.0,2.0,18.0,10.8,-10.0
1799,43,2003-01-24,39,L,,4.0,14.0,0.28600000000000003,0.0,0.0,,3.0,4.0,0.75,5.0,3.0,1.0,1.0,1.0,11.0,6.7,4.0
1800,44,2003-01-25,39,L,,8.0,18.0,0.444,0.0,1.0,0.0,1.0,2.0,0.5,8.0,5.0,2.0,1.0,4.0,17.0,11.8,-8.0
1801,45,2003-01-27,39,W,,9.0,14.0,0.643,0.0,0.0,,1.0,2.0,0.5,7.0,1.0,2.0,0.0,5.0,19.0,11.8,9.0
1802,46,2003-01-29,39,L,,4.0,16.0,0.25,0.0,0.0,,0.0,0.0,,5.0,5.0,0.0,0.0,3.0,8.0,-0.4,-8.0
1803,47,2003-01-30,39,L,,11.0,24.0,0.458,0.0,1.0,0.0,2.0,3.0,0.667,4.0,4.0,1.0,0.0,2.0,24.0,14.6,-16.0
1804,48,2003-02-01,39,W,,18.0,33.0,0.545,0.0,0.0,,9.0,10.0,0.9,3.0,6.0,1.0,1.0,2.0,45.0,31.9,14.0
1805,49,2003-02-04,39,W,,13.0,26.0,0.5,0.0,0.0,,1.0,1.0,1.0,4.0,8.0,4.0,1.0,2.0,27.0,22.3,8.0
1806,50,2003-02-11,39,L,,5.0,19.0,0.263,0.0,0.0,,2.0,2.0,1.0,7.0,2.0,0.0,0.0,1.0,12.0,4.0,-25.0
1807,51,2003-02-12,39,W,,8.0,24.0,0.333,0.0,0.0,,7.0,9.0,0.778,6.0,12.0,2.0,1.0,2.0,23.0,17.9,10.0
1808,52,2003-02-14,39,L,,3.0,12.0,0.25,0.0,0.0,,5.0,5.0,1.0,2.0,3.0,0.0,0.0,2.0,11.0,4.9,-35.0
1809,53,2003-02-19,40,L,,8.0,23.0,0.348,0.0,0.0,,4.0,6.0,0.667,6.0,2.0,0.0,2.0,3.0,20.0,9.1,-21.0
1810,54,2003-02-21,40,W,,18.0,30.0,0.6,0.0,0.0,,7.0,8.0,0.875,10.0,3.0,4.0,1.0,1.0,43.0,36.8,9.0
1811,55,2003-02-23,40,L,,14.0,26.0,0.5379999999999999,0.0,0.0,,2.0,2.0,1.0,9.0,3.0,2.0,1.0,6.0,30.0,18.5,-1.0
1812,56,2003-02-25,40,W,,11.0,25.0,0.44,0.0,0.0,,3.0,4.0,0.75,6.0,3.0,1.0,0.0,1.0,25.0,14.6,13.0
1813,57,2003-02-27,40,W,,15.0,26.0,0.5770000000000001,0.0,0.0,,5.0,7.0,0.7140000000000001,11.0,6.0,0.0,0.0,3.0,35.0,25.3,0.0
1814,58,2003-03-01,40,W,,7.0,18.0,0.389,0.0,2.0,0.0,3.0,4.0,0.75,8.0,8.0,0.0,0.0,2.0,17.0,12.0,21.0
1815,59,2003-03-02,40,L,,9.0,27.0,0.333,0.0,1.0,0.0,3.0,3.0,1.0,8.0,2.0,1.0,3.0,0.0,21.0,12.2,1.0
1816,60,2003-03-04,40,L,,2.0,5.0,0.4,0.0,0.0,,0.0,0.0,,3.0,2.0,0.0,0.0,3.0,4.0,0.6,-2.0
1817,61,2003-03-05,40,W,,4.0,14.0,0.28600000000000003,0.0,0.0,,2.0,2.0,1.0,9.0,0.0,0.0,0.0,1.0,10.0,3.9,11.0
1818,62,2003-03-07,40,L,,11.0,24.0,0.458,0.0,1.0,0.0,5.0,6.0,0.833,9.0,3.0,2.0,0.0,1.0,27.0,19.2,7.0
1819,63,2003-03-09,40,L,,13.0,22.0,0.591,0.0,0.0,,13.0,15.0,0.867,8.0,1.0,1.0,0.0,3.0,39.0,28.3,7.0
1820,64,2003-03-11,40,W,,10.0,18.0,0.556,0.0,0.0,,3.0,3.0,1.0,4.0,2.0,2.0,0.0,9.0,23.0,8.4,-5.0
1821,65,2003-03-14,40,L,,6.0,18.0,0.333,0.0,0.0,,3.0,4.0,0.75,5.0,4.0,2.0,1.0,0.0,15.0,11.0,-17.0
1822,66,2003-03-15,40,W,,9.0,18.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,19.0,13.1,4.0
1823,67,2003-03-18,40,L,,10.0,25.0,0.4,0.0,1.0,0.0,3.0,4.0,0.75,11.0,3.0,0.0,0.0,2.0,23.0,12.1,-2.0
1824,68,2003-03-21,40,L,,4.0,12.0,0.333,0.0,1.0,0.0,6.0,6.0,1.0,5.0,2.0,1.0,1.0,2.0,14.0,10.6,-29.0
1825,69,2003-03-23,40,L,,11.0,23.0,0.478,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,0.0,3.0,24.0,14.8,-5.0
1826,70,2003-03-25,40,W,,11.0,19.0,0.579,0.0,0.0,,3.0,4.0,0.75,5.0,7.0,2.0,0.0,1.0,25.0,21.5,6.0
1827,71,2003-03-26,40,W,,12.0,22.0,0.545,0.0,0.0,,2.0,3.0,0.667,10.0,4.0,2.0,1.0,4.0,26.0,18.7,5.0
1828,72,2003-03-28,40,L,,10.0,20.0,0.5,0.0,0.0,,3.0,4.0,0.75,0.0,4.0,1.0,0.0,1.0,23.0,15.0,-10.0
1829,73,2003-03-30,40,L,,9.0,23.0,0.391,0.0,1.0,0.0,1.0,2.0,0.5,5.0,2.0,1.0,0.0,5.0,19.0,5.0,-20.0
1830,74,2003-04-02,40,L,,8.0,17.0,0.471,0.0,0.0,,1.0,2.0,0.5,1.0,4.0,0.0,0.0,1.0,17.0,9.2,-2.0
1831,75,2003-04-03,40,L,,10.0,23.0,0.435,0.0,1.0,0.0,2.0,2.0,1.0,14.0,7.0,2.0,0.0,0.0,22.0,20.6,-5.0
1832,76,2003-04-06,40,W,,10.0,22.0,0.455,1.0,1.0,1.0,4.0,4.0,1.0,13.0,7.0,2.0,0.0,2.0,25.0,22.0,-9.0
1833,77,2003-04-08,40,W,,10.0,19.0,0.526,1.0,1.0,1.0,5.0,5.0,1.0,10.0,3.0,3.0,1.0,1.0,26.0,25.7,11.0
1834,78,2003-04-09,40,L,,8.0,17.0,0.471,1.0,2.0,0.5,4.0,4.0,1.0,10.0,1.0,2.0,0.0,1.0,21.0,16.2,0.0
1835,79,2003-04-11,40,W,,11.0,26.0,0.423,0.0,1.0,0.0,3.0,3.0,1.0,2.0,4.0,2.0,0.0,1.0,25.0,15.2,2.0
1836,80,2003-04-12,40,L,,8.0,16.0,0.5,0.0,0.0,,1.0,2.0,0.5,8.0,6.0,1.0,1.0,2.0,17.0,14.5,12.0
1837,81,2003-04-14,40,L,,9.0,22.0,0.409,0.0,3.0,0.0,3.0,3.0,1.0,8.0,1.0,1.0,0.0,2.0,21.0,11.3,-11.0
1838,82,2003-04-16,40,L,,6.0,15.0,0.4,0.0,0.0,,3.0,4.0,0.75,4.0,4.0,0.0,0.0,2.0,15.0,8.5,-12.0
1839,1,2001-10-30,38,L,,7.0,21.0,0.333,0.0,3.0,0.0,5.0,6.0,0.833,5.0,6.0,4.0,0.0,3.0,19.0,13.4,-9.0
1840,2,2001-11-01,38,W,,13.0,30.0,0.433,0.0,3.0,0.0,5.0,6.0,0.833,6.0,6.0,2.0,0.0,1.0,31.0,21.0,6.0
1841,3,2001-11-03,38,W,,7.0,21.0,0.333,0.0,0.0,,6.0,9.0,0.667,6.0,9.0,2.0,1.0,2.0,20.0,16.1,14.0
1842,4,2001-11-04,38,L,,8.0,18.0,0.444,0.0,0.0,,3.0,3.0,1.0,8.0,2.0,1.0,0.0,1.0,19.0,13.0,-24.0
1843,5,2001-11-07,38,L,,12.0,26.0,0.462,0.0,1.0,0.0,8.0,10.0,0.8,8.0,2.0,2.0,0.0,5.0,32.0,18.6,-8.0
1844,6,2001-11-09,38,L,,13.0,30.0,0.433,0.0,1.0,0.0,6.0,8.0,0.75,3.0,3.0,3.0,0.0,3.0,32.0,17.2,-18.0
1845,7,2001-11-11,38,L,,5.0,26.0,0.192,0.0,1.0,0.0,6.0,6.0,1.0,12.0,4.0,1.0,2.0,1.0,16.0,7.2,-9.0
1846,8,2001-11-14,38,L,,12.0,24.0,0.5,0.0,1.0,0.0,7.0,8.0,0.875,4.0,3.0,2.0,1.0,3.0,31.0,20.8,-12.0
1847,9,2001-11-16,38,L,,17.0,33.0,0.515,1.0,2.0,0.5,9.0,11.0,0.818,7.0,3.0,1.0,0.0,0.0,44.0,33.3,-11.0
1848,10,2001-11-20,38,L,,13.0,23.0,0.565,1.0,2.0,0.5,3.0,4.0,0.75,4.0,6.0,2.0,0.0,5.0,30.0,19.5,-7.0
1849,11,2001-11-22,38,L,,8.0,26.0,0.308,0.0,1.0,0.0,5.0,5.0,1.0,5.0,6.0,2.0,1.0,3.0,21.0,11.0,-12.0
1850,12,2001-11-24,38,W,,7.0,24.0,0.292,0.0,1.0,0.0,3.0,3.0,1.0,11.0,6.0,1.0,0.0,2.0,17.0,8.7,2.0
1851,13,2001-11-27,38,L,,9.0,24.0,0.375,0.0,0.0,,0.0,0.0,,4.0,5.0,1.0,0.0,0.0,18.0,10.1,-6.0
1852,14,2001-11-28,38,W,,11.0,27.0,0.407,0.0,1.0,0.0,8.0,10.0,0.8,6.0,7.0,5.0,1.0,1.0,30.0,25.3,0.0
1853,15,2001-11-30,38,W,,10.0,20.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,7.0,5.0,0.0,0.0,2.0,22.0,14.8,15.0
1854,16,2001-12-01,38,L,,6.0,19.0,0.316,0.0,0.0,,3.0,3.0,1.0,7.0,7.0,0.0,2.0,2.0,15.0,8.9,-5.0
1855,17,2001-12-06,38,W,,9.0,23.0,0.391,0.0,0.0,,0.0,0.0,,6.0,7.0,0.0,0.0,4.0,18.0,7.4,4.0
1856,18,2001-12-08,38,W,,7.0,21.0,0.333,0.0,1.0,0.0,7.0,9.0,0.778,12.0,4.0,4.0,0.0,1.0,21.0,17.3,12.0
1857,19,2001-12-11,38,W,,8.0,19.0,0.421,0.0,1.0,0.0,0.0,0.0,,6.0,9.0,0.0,0.0,0.0,16.0,13.2,7.0
1858,20,2001-12-12,38,W,,9.0,23.0,0.391,0.0,1.0,0.0,7.0,11.0,0.636,6.0,7.0,1.0,1.0,1.0,25.0,18.3,14.0
1859,21,2001-12-14,38,W,,8.0,19.0,0.421,0.0,1.0,0.0,3.0,3.0,1.0,6.0,6.0,1.0,2.0,5.0,19.0,10.7,15.0
1860,22,2001-12-16,38,W,,8.0,21.0,0.381,0.0,0.0,,5.0,6.0,0.833,4.0,3.0,3.0,0.0,4.0,21.0,11.0,-1.0
1861,23,2001-12-19,38,W,,11.0,19.0,0.579,0.0,1.0,0.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,2.0,23.0,18.8,10.0
1862,24,2001-12-21,38,W,,3.0,16.0,0.188,0.0,0.0,,6.0,6.0,1.0,6.0,8.0,1.0,0.0,3.0,12.0,8.2,20.0
1863,25,2001-12-22,38,W,,11.0,22.0,0.5,0.0,0.0,,4.0,7.0,0.5710000000000001,1.0,3.0,1.0,0.0,4.0,26.0,12.4,6.0
1864,26,2001-12-26,38,L,,11.0,28.0,0.393,1.0,2.0,0.5,5.0,6.0,0.833,4.0,7.0,1.0,0.0,3.0,28.0,15.3,4.0
1865,27,2001-12-27,38,L,,2.0,10.0,0.2,1.0,2.0,0.5,1.0,2.0,0.5,4.0,4.0,0.0,0.0,4.0,6.0,-0.2,-30.0
1866,28,2001-12-29,38,W,,21.0,38.0,0.5529999999999999,0.0,2.0,0.0,9.0,10.0,0.9,7.0,4.0,3.0,0.0,4.0,51.0,35.9,24.0
1867,29,2001-12-31,38,W,,16.0,32.0,0.5,1.0,3.0,0.333,12.0,13.0,0.923,10.0,7.0,3.0,0.0,3.0,45.0,35.7,26.0
1868,30,2002-01-04,38,W,,9.0,24.0,0.375,0.0,2.0,0.0,11.0,13.0,0.846,7.0,3.0,2.0,2.0,5.0,29.0,16.0,17.0
1869,31,2002-01-08,38,W,,9.0,24.0,0.375,0.0,0.0,,0.0,1.0,0.0,10.0,8.0,1.0,0.0,4.0,18.0,10.4,2.0
1870,32,2002-01-11,38,L,,10.0,24.0,0.417,0.0,0.0,,2.0,4.0,0.5,3.0,3.0,1.0,0.0,6.0,22.0,5.6,-16.0
1871,33,2002-01-12,38,L,,14.0,30.0,0.467,0.0,0.0,,7.0,7.0,1.0,6.0,4.0,1.0,1.0,5.0,35.0,20.1,-7.0
1872,34,2002-01-15,38,L,,5.0,21.0,0.238,0.0,0.0,,10.0,16.0,0.625,1.0,4.0,0.0,1.0,4.0,20.0,4.7,-6.0
1873,35,2002-01-16,38,L,,4.0,14.0,0.28600000000000003,0.0,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,3.4,-28.0
1874,36,2002-01-19,38,W,,7.0,21.0,0.333,0.0,2.0,0.0,2.0,6.0,0.333,12.0,4.0,2.0,2.0,9.0,16.0,1.7,17.0
1875,37,2002-01-21,38,L,,12.0,34.0,0.353,1.0,4.0,0.25,4.0,5.0,0.8,14.0,3.0,0.0,0.0,1.0,29.0,16.1,2.0
1876,38,2002-01-22,38,L,,14.0,27.0,0.519,1.0,2.0,0.5,1.0,1.0,1.0,8.0,6.0,2.0,1.0,5.0,30.0,20.2,-8.0
1877,39,2002-01-24,38,W,,18.0,29.0,0.621,0.0,0.0,,4.0,7.0,0.5710000000000001,8.0,2.0,2.0,0.0,0.0,40.0,31.1,9.0
1878,40,2002-01-26,38,W,,17.0,30.0,0.5670000000000001,0.0,0.0,,7.0,9.0,0.778,4.0,7.0,2.0,0.0,2.0,41.0,32.1,18.0
1879,41,2002-01-29,38,L,,13.0,30.0,0.433,0.0,0.0,,6.0,8.0,0.75,5.0,7.0,2.0,0.0,3.0,32.0,20.8,-1.0
1880,42,2002-01-31,38,W,,11.0,27.0,0.407,0.0,1.0,0.0,4.0,4.0,1.0,5.0,8.0,1.0,0.0,4.0,26.0,16.0,9.0
1881,43,2002-02-01,38,W,,10.0,24.0,0.417,0.0,1.0,0.0,8.0,10.0,0.8,4.0,8.0,2.0,2.0,1.0,28.0,22.8,5.0
1882,44,2002-02-03,38,W,,11.0,19.0,0.579,1.0,1.0,1.0,0.0,0.0,,5.0,6.0,0.0,0.0,0.0,23.0,19.4,17.0
1883,45,2002-02-05,38,W,,10.0,21.0,0.476,0.0,1.0,0.0,3.0,4.0,0.75,7.0,5.0,0.0,0.0,2.0,23.0,14.7,6.0
1884,46,2002-02-07,38,W,,12.0,30.0,0.4,0.0,1.0,0.0,1.0,1.0,1.0,6.0,9.0,1.0,0.0,1.0,25.0,16.9,1.0
